"","text","page","method"
"649","Sir W. Home",37,"tesseract"
"650","G.A. Young",37,"tesseract"
"651","8. Hall",37,"tesseract"
"652","Sir S. St. 8.8. Whalley",37,"tesseract"
"653","Lord Teignmouth",37,"tesseract"
"654","G.A. Young",37,"tesseract"
"655","Sir W. Home",37,"tesseract"
"656","[Election of Whalley declared void on petition]",37,"tesseract"
"657","1838 11,799",37,"tesseract"
"658","13/31",37,"tesseract"
"659","1841 1 1 ,570",37,"tesseract"
"660","1847 15,662",37,"tesseract"
"661","1852 19 ,710",37,"tesseract"
"662","Lord Teignmouth",37,"tesseract"
"663","W. Ewart",37,"tesseract"
"664","T.P. Thompson",37,"tesseract"
"665","Sir B. Hall, Bt.",37,"tesseract"
"666","Sir C. Napier",37,"tesseract"
"667","B.B. Cabbell",37,"tesseract"
"668","Sir J.J. Hamilton, Bt.",37,"tesseract"
"669","W.V. Sankey",37,"tesseract"
"670","Lord Dudley Stuart",37,"tesseract"
"671","Sir 8. Hall, Bt.",37,"tesseract"
"672","Sir JJ. Hamilton, Bt.",37,"tesseract"
"673","W. Shes",37,"tesseract"
"674","R. Owen",37,"tesseract"
"675","Sir B. Hall, Bt.",37,"tesseract"
"676","Lord Dudley Stuart",37,"tesseract"
"677","[Appointment of Hall as President of the General Board of Health]",37,"tesseract"
"678","1854",37,"tesseract"
"679","(16/8)",37,"tesseract"
"680","[Death of Stuart]",37,"tesseract"
"681","1854 19 ,892'",37,"tesseract"
"682","(20/12)",37,"tesseract"
"683","C0 81C",37,"tesseract"
"684","Sir 8. Hall, St.",37,"tesseract"
"685","Viscount Ebrington",37,"tesseract"
"686","J. Bell",37,"tesseract"
"687","14",37,"tesseract"
"688","Pool—l- r-r'o l-I'OI'I- l'l'l'l"" I'I'OI'",37,"tesseract"
"689","01-0?!-",37,"tesseract"
"690","I'l—",37,"tesseract"
"691","f'l""",37,"tesseract"
"692","Votes",37,"tesseract"
"693","4,317",37,"tesseract"
"694","3,320",37,"tesseract"
"695","2,185",37,"tesseract"
"696","913",37,"tesseract"
"697","316",37,"tesseract"
"698","2,869",37,"tesseract"
"699","2 .055",37,"tesseract"
"700","791",37,"tesseract"
"701","172",37,"tesseract"
"702","2 ,956",37,"tesseract"
"703","2 .781",37,"tesseract"
"704","1 ,862",37,"tesseract"
"705","378",37,"tesseract"
"706","3,512",37,"tesseract"
"707","3,350",37,"tesseract"
"708","2,952",37,"tesseract"
"709","764",37,"tesseract"
"710","662",37,"tesseract"
"711","4,166",37,"tesseract"
"712","3,762",37,"tesseract"
"713","186",37,"tesseract"
"714","4,661",37,"tesseract"
"715","4,587",37,"tesseract"
"716","3,410",37,"tesseract"
"717","3,383",37,"tesseract"
"718","61",37,"tesseract"
"719","5,367",37,"tesseract"
"720","5 ,343",37,"tesseract"
"721","3,677",37,"tesseract"
"722","Unopp.",37,"tesseract"
"723","Unopp.",37,"tesseract"
"724","Unopp.",37,"tesseract"
"725","6,919",37,"tesseract"
"726","4.166",37,"tesseract"
"727","MARYLEBONE [7] (Cont)",38,"tesseract"
"728","(Two Seats)",38,"tesseract"
"729","Election Electors Candidate",38,"tesseract"
"730","[Appointment of Hall as First Commissioner of Works and Public Buildings]",38,"tesseract"
"731","1855 Sir 8. Hall, St.",38,"tesseract"
"732","(28/7)",38,"tesseract"
"733","1857 20,851 Viscount Ebrington",38,"tesseract"
"734","Sir 8. Hall, 8!.",38,"tesseract"
"735","[Resignation of Ebrington]",38,"tesseract"
"736","1859 20,490 E.J. James",38,"tesseract"
"737","(25/2) F. Romilly",38,"tesseract"
"738","1859 20,490 EJ. James",38,"tesseract"
"739","Sir 8. Hall, St.",38,"tesseract"
"740","Lord Stanley",38,"tesseract"
"741","[Elevation of Hall to the Peerage - Lord Llanover]",38,"tesseract"
"742","1859 20,490 Lord Fermoy",38,"tesseract"
"743","(7/7) W. Lyon",38,"tesseract"
"744","L.",38,"tesseract"
"745",". Dickson",38,"tesseract"
"746","[Resignation of James]",38,"tesseract"
"747","1861 21,022' J.H. Lewis",38,"tesseract"
"748","(19/4) Sir FLW. Garden",38,"tesseract"
"749","G.W. Cooke",38,"tesseract"
"750","J.C. Marshman",38,"tesseract"
"751","H. Twelvetrees",38,"tesseract"
"752","1865 23,588 J.H. Lewis",38,"tesseract"
"753","T. Chambers",38,"tesseract"
"754","Lord Fermov",38,"tesseract"
"755","1868 35,575 J.H. Lewis",38,"tesseract"
"756","T. Chambers",38,"tesseract"
"757","H. Sandwith",38,"tesseract"
"758","D. Grant",38,"tesseract"
"759","Sir T.G.A. Parkyns, Bt.",38,"tesseract"
"760","1874 30,740 W. Forsyth",38,"tesseract"
"761","Sir T. Chambers",38,"tesseract"
"762","D. Grant",38,"tesseract"
"763","T. Hughes",38,"tesseract"
"764","1880 35,535 D. Grant",38,"tesseract"
"765","Sir T. Chambers",38,"tesseract"
"766","Lord Headley",38,"tesseract"
"767","F.S. Hunt",38,"tesseract"
"768","Petition :—",38,"tesseract"
"769","1837: Election of Whelley declared void",38,"tesseract"
"770","15",38,"tesseract"
"771","C0 glc",38,"tesseract"
"772","Party",38,"tesseract"
"773","I- (-",38,"tesseract"
"774","l-l—",38,"tesseract"
"775","f-l-l’o Of'f‘l-l' l'l'l- l'l—I'Ol— 1‘1“!"" 0)""!-",38,"tesseract"
"776","oar-r-",38,"tesseract"
"777","Votes",38,"tesseract"
"778","Unopp.",38,"tesseract"
"779","Unopp.",38,"tesseract"
"780","Unopp.",38,"tesseract"
"781","6,803",38,"tesseract"
"782","3,354",38,"tesseract"
"783","5,029",38,"tesseract"
"784","4,663",38,"tesseract"
"785","1,102",38,"tesseract"
"786","4,219",38,"tesseract"
"787","2,318",38,"tesseract"
"788","1,083",38,"tesseract"
"789","5,269",38,"tesseract"
"790","2,612",38,"tesseract"
"791","23%",38,"tesseract"
"792","7,159",38,"tesseract"
"793","6,488",38,"tesseract"
"794","4,121",38,"tesseract"
"795","9 ,782",38,"tesseract"
"796","9,444",38,"tesseract"
"797","5,591",38,"tesseract"
"798","4,058",38,"tesseract"
"799","3,989",38,"tesseract"
"800","9,849",38,"tesseract"
"801","8,251",38,"tesseract"
"802","7,882",38,"tesseract"
"803","294",38,"tesseract"
"804","14,147",38,"tesseract"
"805","14,003",38,"tesseract"
"806","11,890",38,"tesseract"
"807","11,888",38,"tesseract"
"808","SOUTHWARK [8]",39,"tesseract"
"809","(Two Seats)",39,"tesseract"
"810","E loct ion E lectors Candidate Party Votes",39,"tesseract"
"811","1832 4,775 1W. Brougham L 2,264",39,"tesseract"
"812","J. Humphery L 1,708",39,"tesseract"
"813","LB. Allen L 1,040",39,"tesseract"
"814","1835 5,249 D.W. Harvey L Unopp.",39,"tesseract"
"815","J. Humphery L Unopp.",39,"tesseract"
"816","1837 5,477 J. Humphery L 1,941",39,"tesseract"
"817","D.W. Harvey L 1,927",39,"tesseract"
"818","J. Richards C 847",39,"tesseract"
"819","8. Harrison c 2",39,"tesseract"
"820","[Appointment of Harvey as Registrar of Metropolitan Public Carriages]",39,"tesseract"
"821","1839 D.W. Harvey L Unopp.",39,"tesseract"
"822","(27/2)",39,"tesseract"
"823","[Resignation of Harvey on appointment as Commissioner of Police for the City of London]",39,"tesseract"
"824","1840 5,047 B. Wood L 2,059",39,"tesseract"
"825","(24/1) J.Walter C 1,535",39,"tesseract"
"826","1841 5,124 J. Humphery L Unopp.",39,"tesseract"
"827","B. Wood L Unopp.",39,"tesseract"
"828","[Death of Wood]",39,"tesseract"
"829","1845 5,353' Sir W. Molesworth, Bt. L 1,943",39,"tesseract"
"830","(12/9) J. Pilcher C 1,182",39,"tesseract"
"831","E. Miall L 352",39,"tesseract"
"832","1847 7,989 J. Humphery L Unopp.",39,"tesseract"
"833","Sir W. Molesworth, Bt. L Unopp.",39,"tesseract"
"834","1852 9,458 Sir W. Molesworth, St. L 3,941",39,"tesseract"
"835","A. Pellatt L 3,887",39,"tesseract"
"836","G. Scovell L 2,909",39,"tesseract"
"837","[Appointment of Molesworth as First Commissioner of Works and Public Buildings]",39,"tesseract"
"838","1853 Sir W. Molesworth, St. L Unopp.",39,"tesseract"
"839","(1 /1)",39,"tesseract"
"840","[Appointment of Molesworth as Secretary of State for the Colonies]",39,"tesseract"
"841","1855 Sir W. Molesworth, Bt. L Unopp.",39,"tesseract"
"842","(27/7)",39,"tesseract"
"843","[Death of Molesworth]",39,"tesseract"
"844","1855 Sir C. Napier L Unopp.",39,"tesseract"
"845","(20/11)",39,"tesseract"
"846","1857 10,170 Sir C. Napier L 3,991",39,"tesseract"
"847","J. Locke L 3,647",39,"tesseract"
"848","A. Pellatt L 2,499",39,"tesseract"
"849","16",39,"tesseract"
"850","Co 81C",39,"tesseract"
"851","SOUTHWARK [8] (Cont.)",40,"tesseract"
"852","(Two Seats)",40,"tesseract"
"853","Election Electors Candidate Party Votes",40,"tesseract"
"854","1859 10,606 Sir C. Napier L 4,446",40,"tesseract"
"855","J. Locke L 4255",40,"tesseract"
"856","A. Pellatt L 2,730",40,"tesseract"
"857","[Death of Napier]",40,"tesseract"
"858","1860 11278“ A.H. Layard L 4,572",40,"tesseract"
"859","(12/12) G. Scovell L 3,377",40,"tesseract"
"860","[Appointment of Locke as Recorder of Brighton]",40,"tesseract"
"861","1861 J. Locke L Unopp.",40,"tesseract"
"862","(24/4)",40,"tesseract"
"863","1865 11 .631 A.H. Layard L Unopp.",40,"tesseract"
"864","J. Locke L Unopp.",40,"tesseract"
"865","1868 17,703 J. Locke L 6,027",40,"tesseract"
"866","A.H. Layard L 5,908",40,"tesseract"
"867","WJR. Cotton C 2,495",40,"tesseract"
"868","[Appointment of Layerd as First Commissioner of Works and Public Buildings]",40,"tesseract"
"869","1868 A.H. Layard L Unopp.",40,"tesseract"
"870","(21/12)",40,"tesseract"
"871","[Resignation of Layard on appointment as United Kingdom Ambassador to Spain]",40,"tesseract"
"872","1870 17,703' M. Beresford C 4,686",40,"tesseract"
"873","(17/2) G. Odger L/ Lab 4,382",40,"tesseract"
"874","Sir S.H. Waterlow L 2,966",40,"tesseract"
"875","1874 20,419 J. Locke L 5,901",40,"tesseract"
"876","M. Beresford C 5,716",40,"tesseract"
"877","G. Odger L/ Lab 3,496",40,"tesseract"
"878","A. Dunn L 3,121",40,"tesseract"
"879","[Death of Locke]",40,"tesseract"
"880","1880 23,472 5.6. Clarke 0 7,033",40,"tesseract"
"881","(14/2) A. Dunn L 6330",40,"tesseract"
"882","G. Shipton Ll Lab 799",40,"tesseract"
"883","1880 23,472 A. Cohen L 9,693",40,"tesseract"
"884","J.E.T. Rogers L 9,521",40,"tesseract"
"885","E.G. Clarke C 8,163",40,"tesseract"
"886","M. Conley C 7,674",40,"tesseract"
"887","17",40,"tesseract"
"888","C0 81C",40,"tesseract"
"889","TOWER HAMLETS [9]",41,"tesseract"
"890","(Two Seats)",41,"tesseract"
"891","E loot ion Electors Candidate",41,"tesseract"
"892","1832 9,906 15. Lushington",41,"tesseract"
"893","W. Clay",41,"tesseract"
"894","Hon. L. Stanhope",41,"tesseract"
"895","F. Marryat",41,"tesseract"
"896","1835 9,462 W. Clay",41,"tesseract"
"897","S. Lushington",41,"tesseract"
"898","J.R. Burton",41,"tesseract"
"899","1837 13,318 W. Clay",41,"tesseract"
"900","5. Lushington",41,"tesseract"
"901","[Appointment of Lushington as a Judge of the High Court of Admiralty]",41,"tesseract"
"902","1839 S. Lushington",41,"tesseract"
"903","l11/2l",41,"tesseract"
"904","1841 13.842 W. Clay",41,"tesseract"
"905","C.R. Fox",41,"tesseract"
"906","GR. Robinson",41,"tesseract"
"907","A.K. Hutchinson",41,"tesseract"
"908","T.E.P. Thompson",41,"tesseract"
"909","[Appointment of Fox as Surveyor-General of the Ordnance]",41,"tesseract"
"910","1846 CR. Fox",41,"tesseract"
"911","(11/7)",41,"tesseract"
"912","1847 18,748 G. Thompson",41,"tesseract"
"913","Sir W. Clay, Bt.",41,"tesseract"
"914","CR. Fox",41,"tesseract"
"915","1852 23,534 Sir W. Clay, Bt.",41,"tesseract"
"916","C.S. Butler",41,"tesseract"
"917","G. Thompson",41,"tesseract"
"918","A.S. Ayrton",41,"tesseract"
"919","W. Newton",41,"tesseract"
"920","1857 27,980 A.S. Ayrton",41,"tesseract"
"921","05. Butler",41,"tesseract"
"922","Sir W. Clay, St.",41,"tesseract"
"923","1859 28,843 A.S. Ayrton",41,"tesseract"
"924","C.S. Butler",41,"tesseract"
"925","1865 34,115 A.S. Ayrton",41,"tesseract"
"926","05. Butler",41,"tesseract"
"927","1868 32,5461 A.S. Ayrton",41,"tesseract"
"928","J.D'A Samuda",41,"tesseract"
"929","O.E. Coope",41,"tesseract"
"930","E. Beale:",41,"tesseract"
"931","W. Newton",41,"tesseract"
"932","18",41,"tesseract"
"933","C0 81C",41,"tesseract"
"934","01'1""",41,"tesseract"
"935","F'I‘Ol-l'",41,"tesseract"
"936","l'l—l‘f'l' l-r’t""",41,"tesseract"
"937","I'l- Pr""!-",41,"tesseract"
"938","[- l—",41,"tesseract"
"939","Votes",41,"tesseract"
"940","3,978",41,"tesseract"
"941","3,751",41,"tesseract"
"942","2,952",41,"tesseract"
"943","1 ,934",41,"tesseract"
"944","2,779",41,"tesseract"
"945","2,580",41,"tesseract"
"946","Unopp.",41,"tesseract"
"947","Unopp.",41,"tesseract"
"948","Unopp.",41,"tesseract"
"949","4,706",41,"tesseract"
"950","4,096",41,"tesseract"
"951","2,183",41,"tesseract"
"952","1,775",41,"tesseract"
"953","831",41,"tesseract"
"954","Unopp.",41,"tesseract"
"955","6,268",41,"tesseract"
"956","3839",41,"tesseract"
"957","2 .622",41,"tesseract"
"958","7,728",41,"tesseract"
"959","7,718",41,"tesseract"
"960","4,568",41,"tesseract"
"961","2,792",41,"tesseract"
"962","1 ,095",41,"tesseract"
"963","7,813",41,"tesseract"
"964","7,297",41,"tesseract"
"965","6,654",41,"tesseract"
"966","Unopp.",41,"tesseract"
"967","Unopp.",41,"tesseract"
"968","Unopp.",41,"tesseract"
"969","Unopp.",41,"tesseract"
"970","9339",41,"tesseract"
"971","7,849 A",41,"tesseract"
"972","7,446",41,"tesseract"
"973","7,160",41,"tesseract"
"974","2,890",41,"tesseract"
"975","TOWER HAMLETS [9] (Con)",42,"tesseract"
"976","(Two Seats)",42,"tesseract"
"977","Election Electors Candidate Party Votes",42,"tesseract"
"978","[Appointment oi Ayrton as First Commissioner of Works and Public Buildings]",42,"tesseract"
"979","1869 A.S. Ayrton L Unopp.",42,"tesseract"
"980","(8/11) ‘",42,"tesseract"
"981","1874 32,937 C.T. Ritchie C 7,228",42,"tesseract"
"982","J.D'A Sal-nude L 5,900",42,"tesseract"
"983","E.H. Currie L 5,022",42,"tesseract"
"984","A.S. Ayrton L 3,202",42,"tesseract"
"985","F.A. Maxse L 2,992",42,"tesseract"
"986","1880 41 .042 J. Bryce L 12,020",42,"tesseract"
"987","C.T. Ritchie C 11,720",42,"tesseract"
"988","J.D'A Samuda L 10,384",42,"tesseract"
"989","8. Lucraft L/Lab 5,103",42,"tesseract"
"990","19",42,"tesseract"
"991","Co 81C",42,"tesseract"
"992","WESTMINSTER [10]",43,"tesseract"
"993","(Two Seats)",43,"tesseract"
"994","Eioction Electors Gerda-to Petty Votes",43,"tesseract"
"995","1832 11,576 tSir F. Burdett, St. L 3,248",43,"tesseract"
"996","tSir J.C. Hobhouse, St. L 3,214",43,"tesseract"
"997","16. De L. Evans L 1,076",43,"tesseract"
"998","[Appointment of Hobhouse as Chief Secretary to the Lord Lieutenant of Ireland]",43,"tesseract"
"999","1833 Sir J.C. Hobhouse, St. L Unopp.",43,"tesseract"
"1000","(4/4)",43,"tesseract"
"1001","[Hobhouse seeks re-election after his resignation from the Government on the issue of the House and",43,"tesseract"
"1002","Window taxes]",43,"tesseract"
"1003","1833 11,576 G. De L. Evans L 2,027",43,"tesseract"
"1004","(11/5) Sir J.C. Hobhouse, 8!. L 1,835",43,"tesseract"
"1005","B. Eseott C 738",43,"tesseract"
"1006","1835 13,268 Sir F. Burdett, Bt. L 2,747",43,"tesseract"
"1007","G. De L. Evans L 2,588",43,"tesseract"
"1008","Sir T.J. Cochrane C 1,528",43,"tesseract"
"1009","[Burdett seeks re-election as a Conservative]",43,"tesseract"
"1010","1837 15,262 Sir F. Burdett, Bt. C 3,567",43,"tesseract"
"1011","(12/5) J.T. Leader L 3,052",43,"tesseract"
"1012","1837 15,262 J.T. Leader L 3,793",43,"tesseract"
"1013","G. De L. Evans L 3,715",43,"tesseract"
"1014","Sir G. Murray C 2,620",43,"tesseract"
"1015","1841 13,767 Hon. H.J. Rous C 3.338",43,"tesseract"
"1016","J.T. Leader L 3,281",43,"tesseract"
"1017","Sir G. De L. Evans L 3,258",43,"tesseract"
"1018","[Appointment of Rous as a Lord Commissioner of the Admiralty]",43,"tesseract"
"1019","1846 14,801' Sir G. De L Evans L 3,843",43,"tesseract"
"1020","(19/2) Hon. H.J. Rous C 2,906",43,"tesseract"
"1021","1847 14,572 Sir G. De L.vaans L 3.139",43,"tesseract"
"1022","C. Lushington L 2,831",43,"tesseract"
"1023","C. Cochrane L 2,819",43,"tesseract"
"1024","Viscount Mandeville C 1,985",43,"tesseract"
"1025","1852 14,883 Sir J.V. Shelley, Bt. L 4,199 .",43,"tesseract"
"1026","Sir G. De L. Evans L 3,756",43,"tesseract"
"1027","Viscount Meidstone C 3,373",43,"tesseract"
"1028","W. Coningham L 1,716",43,"tesseract"
"1029","1857 13,182 Sir G. De L. Evans L Unopp.",43,"tesseract"
"1030","Sir J.V. Shelley, 81. L Unopp.",43,"tesseract"
"1031","1859 13,801 Sir G. De L. Evans L Unopp.",43,"tesseract"
"1032","Sir J.V. Shelley, 8t. L Unopp.",43,"tesseract"
"1033","20",43,"tesseract"
"1034","WESTMINSTER (10] (Cont.)",44,"tesseract"
"1035","(Two Seats)",44,"tesseract"
"1036","Elaction Ebctors Cand idata",44,"tesseract"
"1037","1865 12,546 Hon. R.W. Grosvenor",44,"tesseract"
"1038","J.S. Mill",44,"tesseract"
"1039","W.H. Smith",44,"tesseract"
"1040","1868 18,879 W.H. Smith",44,"tesseract"
"1041","Hon. R.W. Grosvenor",44,"tesseract"
"1042","J.S. Mill",44,"tesseract"
"1043","1874 19345 W.H. Smith",44,"tesseract"
"1044","Sir C. Russell, Bt.",44,"tesseract"
"1045","Sir T.F. Buxton, Bt.",44,"tesseract"
"1046","Sir W..l. Codrington",44,"tesseract"
"1047","[Appointment of Smith as First Lord of the Admiralty]",44,"tesseract"
"1048","1877 W.H. Smith",44,"tesseract"
"1049","(11/8)",44,"tesseract"
"1050","1880 21,081 W.H. Smith",44,"tesseract"
"1051","Sir C. Ruse"", 8t.",44,"tesseract"
"1052","J. Morley",44,"tesseract"
"1053","Sir A. Hobhouse",44,"tesseract"
"1054","[Resignation of Russell]",44,"tesseract"
"1055","1882 Lord Algernon Percy",44,"tesseract"
"1056","(10/2)",44,"tesseract"
"1057","[Appointment of Smith as Secretary of State for the War Department]",44,"tesseract"
"1058","1885 W.H. Smith",44,"tesseract"
"1059","(29/6)",44,"tesseract"
"1060","Petition:—",44,"tesseract"
"1061","1868: Dismissed (Smith only)",44,"tesseract"
"1062","Note:—",44,"tesseract"
"1063","l'l'o Ol—t’",44,"tesseract"
"1064","1-1-00",44,"tesseract"
"1065","r-r-oo",44,"tesseract"
"1066","Votas",44,"tesseract"
"1067","4,534",44,"tesseract"
"1068","4,525",44,"tesseract"
"1069","3.824",44,"tesseract"
"1070","7 .648",44,"tesseract"
"1071","6,584",44,"tesseract"
"1072","6,284",44,"tesseract"
"1073","9,371",44,"tesseract"
"1074","8,681",44,"tesseract"
"1075","4,749",44,"tesseract"
"1076","3,435",44,"tesseract"
"1077","Unopp.",44,"tesseract"
"1078","9,093",44,"tesseract"
"1079","8,930",44,"tesseract"
"1080","6,564",44,"tesseract"
"1081","6,443",44,"tesseract"
"1082","Unopp.",44,"tesseract"
"1083","Unopp.",44,"tesseract"
"1084","1833: Hobhousa had abatalnad In a vota In tho Houaa of Commons on the rapaal of the",44,"tesseract"
"1085","(11/5) Houaa and Window taxoa. Ha raaignod aa Chloi Sacratary to the Lord Lieutenant of",44,"tesseract"
"1086","lraland and docidad to sack ra-oloctlon In order to olva hla conatituann an Oppor.",44,"tesseract"
"1087","tunltv to ondom hla actions.",44,"tesseract"
"1088","21",44,"tesseract"
"1089","C0 81C",44,"tesseract"
"1090",". . . Originalfrom",45,"tesseract"
"1091","D b ( ;( ﬂ ) e",45,"tesseract"
"1092","Igltlzea y 81 UNIVERSI I Y OF MICHIGAN",45,"tesseract"
"1093","ENG LAND —-— PROVINCIAL BOROUGHS",46,"tesseract"
"1094","23",46,"tesseract"
"1095",". . . Originalfrom",47,"tesseract"
"1096","D b < ;( )( ) e",47,"tesseract"
"1097","'g't'zw y SI UNIVERSI I Y OF MICHIGAN",47,"tesseract"
"1098","ABINGDON [1 1]",48,"tesseract"
"1099","Elaction Elactors Candidate Party Votes",48,"tesseract"
"1100","1832 300 1'. Duffield C 157",48,"tesseract"
"1101","tW.L. Mdaarly L 43",48,"tesseract"
"1102","T. Bowls: L 1",48,"tesseract"
"1103","1835 292 T. Duffield C Unopp.",48,"tesseract"
"1104","1837 306 T. Duffield c Unopp.",48,"tesseract"
"1105","1841 321 T. Duffield C Unopp.",48,"tesseract"
"1106","[Resignation]",48,"tesseract"
"1107","1844 F. Thesiger C Uno pp.",48,"tesseract"
"1108","(11/5)",48,"tesseract"
"1109","[Appointed AttorneyGeneral]",48,"tesseract"
"1110","1845 315' Sir F. Thesigor C 156",48,"tesseract"
"1111","(9/7) J. Caulfeild L 126",48,"tesseract"
"1112","1847 339 Sir F. Thasiger c 153",48,"tesseract"
"1113","J. Caulfeild L 151",48,"tesseract"
"1114","[Appointed AttorneyGeneral]",48,"tesseract"
"1115","1852 Sir F. Thesiger C Unopp.",48,"tesseract"
"1116","(5/3)",48,"tesseract"
"1117","1852 312 J. Caulfeild L Unopp.",48,"tesseract"
"1118","[Death]",48,"tesseract"
"1119","1852 312 Lord Norreys L 153",48,"tesseract"
"1120","(3/12) D.H.D. Burr C 129",48,"tesseract"
"1121","[Succession to the Peerage — Earl of Abingdon]",48,"tesseract"
"1122","1854 389' J.H. Reed L 125",48,"tesseract"
"1123","(13/12) J.T. Norris L 117",48,"tesseract"
"1124","1857 323 J.T. Norris L Unopp.",48,"tesseract"
"1125","1859 320 J.T. Norris L 144",48,"tesseract"
"1126","J.G.B. Hudson C 119",48,"tesseract"
"1127","1865 304 Hon. C.H. Lindsay C 137",48,"tesseract"
"1128","J.T. Norris L 116",48,"tesseract"
"1129","[Appointed a Groom in Waiting to Her Majesty]",48,"tesseract"
"1130","1866 Hon. C.H. Lindsay C Unopp.",48,"tesseract"
